,artist,danceability,valence,tempo,liveness,song,popularity,speechiness,mood,loudness,duration_ms,energy,release_date,acousticness,mode,instrumentalness,key,year,artist_genre,artist_popularity,artist_followers,hit,words_count,words_average_size,1st_word,1st_occurence,1st_word_percentage,2nd_word,2nd_occurence,2nd_word_percentage,3rd_word,3rd_occurence,3rd_word_percentage,4th_word,4th_occurence,4th_word_percentage,5th_word,5th_occurence,5th_word_percentage,longest_word,longest_word_length,unique_word_percentage,Explicitness
10388,Shankar-Ehsaan-Loy,0.771,0.587,92.008,0.102,Chedkhaniyaan,60.0,0.0674,Happy,-6.1,198261.0,0.659,7/27/2020,0.216,1.0,0.0,7.0,2020.0,bollywood,74.0,6965051.0,0,213,4.777777777777778,sing,10,4.694835680751174,me,7,3.286384976525821,darling,7,3.286384976525821,let,7,3.286384976525821,fingertips,7,3.286384976525821,fingertips,10,10.328638497652582,0
10389,Rodg,0.562,0.333,129.978,0.49,Crossroads (Mixed),34.0,0.0553,Energetic,-8.034,51707.0,0.865,12/11/2020,0.000509,0.0,0.873,1.0,2020.0,musicals,24.0,14556.0,0,264,3.36,znika,9,3.409090909090909,przy,9,3.409090909090909,jestem,6,2.272727272727273,gdy,5,1.893939393939394,tobie,5,1.893939393939394,roszczeniowych,14,28.40909090909091,0
10390,Kim Feel,0.379,0.3,80.72,0.135,One Day,61.0,0.0284,Sad,-5.628,242693.0,0.506,10/24/2020,0.401,1.0,0.0,11.0,2020.0,k-ballad,48.0,132507.0,0,160,4.896551724137931,na,21,13.125,sa,12,7.5,ang,9,5.625,hindi,9,5.625,maliligaw,8,5.0,nanggagaling,12,15.0,0
10391,David Hopperman,0.698,0.441,123.881,0.106,Outside (feat. Jaime Deraz),47.0,0.0934,,-4.476,159677.0,0.807,1/3/2020,0.176,0.0,1.03e-05,5.0,2020.0,afro house,26.0,2635.0,0,3461,5.250620347394541,collection,49,1.415775787344698,van,22,0.6356544351343543,armin,20,0.5778676683039584,buuren,20,0.5778676683039584,edition,19,0.5489742848887604,leftrightleftrightleft,22,24.010401618029476,0
10392,Running Mula,0.821,0.365,149.018,0.195,Straight Cap - Instrumental Version,45.0,0.238,Happy,-13.805,60956.0,0.365,5/25/2020,0.000499,1.0,0.841,2.0,2020.0,,0.0,5.0,0,40,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
10393,Fujii Kaze,0.609,0.444,143.921,0.167,調子のっちゃって,54.0,0.0302,Energetic,-6.469,282240.0,0.57,5/20/2020,0.00838,0.0,0.0,9.0,2020.0,j-pop,74.0,4005978.0,0,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
10394,Vitão,0.626,0.621,100.004,0.16,Flores,69.0,0.103,Happy,-5.869,155798.0,0.599,6/12/2020,0.255,0.0,0.0,6.0,2020.0,brazilian pop,57.0,905359.0,0,203,5.151515151515151,fac,10,4.926108374384237,hai,9,4.433497536945813,noaptea,8,3.940886699507389,nu,8,3.940886699507389,naninani,8,3.940886699507389,lelelelelelele,14,3.4482758620689653,0
10395,Domingues,0.598,0.662,139.688,0.0875,Fica,60.0,0.2,Sad,-9.411,260571.0,0.252,5/10/2020,0.959,0.0,0.0,4.0,2020.0,portuguese hip hop,42.0,61762.0,0,265,4.046511627906977,que,20,7.547169811320755,es,10,3.7735849056603774,la,8,3.018867924528302,nunca,8,3.018867924528302,los,7,2.641509433962264,ayayayayayah,12,21.88679245283019,0
10396,CMK,0.808,0.771,149.969,0.113,Não Dá Mais,50.0,0.113,,-6.491,169600.0,0.588,1/10/2020,0.127,1.0,0.0,0.0,2020.0,brazilian hip hop,48.0,8216.0,0,361,4.381818181818182,jotain,14,3.878116343490305,aitoo,12,3.324099722991689,ja,9,2.4930747922437675,haluun,9,2.4930747922437675,yeah,8,2.21606648199446,parisuhdekuvii,14,22.437673130193907,0
10397,Thomas Arya,0.628,0.287,93.939,0.193,Berbeza Kasta,53.0,0.0225,Energetic,-5.25,333354.0,0.645,4/17/2020,0.0495,0.0,0.0,5.0,2020.0,malay pop,50.0,315850.0,0,59780,5.837003145553331,he,916,1.5322850451656072,his,900,1.5055202408832384,with,633,1.0588825694212112,her,625,1.0455001672800268,him,517,0.8648377383740381,almukhammas=cinquains;,22,10.500167280026766,1
10398,Gafur,0.82,0.749,145.087,0.104,Lollipop,59.0,0.141,Happy,-4.612,148966.0,0.575,7/10/2020,0.343,0.0,0.000453,9.0,2020.0,,44.0,243008.0,0,312,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,laurent,7,0.9615384615384616,0
10399,Ellie Goulding,0.658,0.744,75.017,0.139,Hate Me,9.0,0.0512,Happy,-4.66,186227.0,0.791,12/18/2020,0.102,1.0,0.0,8.0,2020.0,,80.0,12950256.0,0,155,3.125,hai,9,5.806451612903226,tu,8,5.161290322580645,hi,8,5.161290322580645,mera,8,5.161290322580645,ki,8,5.161290322580645,khushiyon,9,35.483870967741936,0
10400,jm studio 1615,0.737,0.796,80.598,0.159,pensando en ti,46.0,0.0315,Happy,-4.99,155913.0,0.719,6/25/2020,0.00284,1.0,0.773,10.0,2020.0,,0.0,3.0,0,398,4.714285714285714,ahh,6,1.5075376884422111,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,grrrrahh,8,5.276381909547739,0
10401,Static & Ben El,0.736,0.65,150.069,0.133,חביב אלבי,49.0,0.113,Energetic,-5.037,198400.0,0.784,6/23/2020,0.126,1.0,0.0,11.0,2020.0,mizrahi,51.0,436414.0,0,2788,4.821818181818182,e,92,3.2998565279770444,de,83,2.977044476327116,o,76,2.72596843615495,do,65,2.33142037302726,que,54,1.9368723098995693,representatividade,18,27.259684361549496,0
10402,Irina Barros,0.588,0.28,179.778,0.13,Só Love,46.0,0.355,Energetic,-10.882,199446.0,0.476,2/28/2020,0.22,0.0,0.0,0.0,2020.0,kizomba,49.0,133001.0,0,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
10403,Hiroomi Tosaka,0.742,0.528,127.992,0.149,HEY,22.0,0.0551,Energetic,-6.299,230733.0,0.667,7/1/2020,0.115,0.0,0.0,6.0,2020.0,j-pop,40.0,190047.0,0,648,4.258064516129032,con,28,4.320987654320987,la,17,2.623456790123457,nel,15,2.314814814814815,club,15,2.314814814814815,non,15,2.314814814814815,inghilterra,11,20.52469135802469,0
10404,Nucci,0.77,0.339,110.045,0.109,Bebo,56.0,0.0877,Energetic,-6.047,161455.0,0.603,6/26/2020,0.0529,0.0,0.0133,6.0,2020.0,,61.0,610494.0,0,3708,4.464,was,76,2.0496224379719523,he,57,1.5372168284789645,but,40,1.0787486515641855,that,32,0.8629989212513485,so,31,0.8360302049622438,circumstances,13,19.2017259978425,0
10405,kizaru,0.79,0.243,81.047,0.131,Honey's Kettle,55.0,0.14,Energetic,-7.287,168088.0,0.478,11/13/2020,0.102,1.0,0.0,1.0,2020.0,,60.0,1446545.0,0,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
10406,The Kelly Family,0.462,0.565,97.127,0.955,Good Neighbor - Live 2019,15.0,0.0341,Energetic,-6.851,185440.0,0.759,4/3/2020,0.0172,1.0,0.0,5.0,2020.0,schlager,52.0,215291.0,0,351,4.111111111111111,og,16,4.558404558404559,sem,12,3.418803418803418,starir,8,2.2792022792022792,um,6,1.709401709401709,var,6,1.709401709401709,valeriaingridy,14,19.08831908831909,0
10407,Storm Barnesanger,0.808,0.926,140.141,0.0731,Hode Skulder Kne Og Tå,46.0,0.11,Happy,-9.524,82340.0,0.511,10/19/2020,0.758,1.0,1.88e-06,6.0,2020.0,christmas,50.0,6959.0,0,239,3.4642857142857144,du,24,10.0418410041841,dig,10,4.184100418410042,om,9,3.7656903765690375,hon,8,3.3472803347280333,ska,8,3.3472803347280333,tillbaka,8,15.899581589958158,0
10408,Armin van Buuren,0.261,0.934,131.767,0.293,"A State Of Trance (ASOT 995) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",11.0,0.225,Energetic,-6.621,31620.0,0.891,12/17/2020,0.00021,1.0,1.44e-05,7.0,2020.0,trance,76.0,4512950.0,0,173,3.772727272727273,pana,9,5.202312138728324,dama,6,3.468208092485549,rum,6,3.468208092485549,gorzkie,6,3.468208092485549,mi,6,3.468208092485549,niewidzialna,12,19.07514450867052,0
10409,Daisha McBride,0.778,0.651,142.02,0.101,2020 Interlude,6.0,0.167,Happy,-7.356,122535.0,0.631,10/30/2020,0.289,0.0,9.41e-06,6.0,2020.0,,40.0,28662.0,0,358,5.151515151515151,kaadan,26,7.262569832402234,ja,14,3.910614525139665,ei,10,2.793296089385475,voi,8,2.23463687150838,mut,7,1.9553072625698324,baarijakkaral,13,33.5195530726257,0
10410,Dato' Sri Siti Nurhaliza,0.417,0.141,96.857,0.0831,Kuasa Cintamu,43.0,0.0277,Sad,-8.604,246557.0,0.384,7/3/2020,0.761,0.0,0.0,4.0,2020.0,malay,61.0,1672159.0,0,358,4.078947368421052,hunda,36,10.05586592178771,ni,17,4.748603351955308,ho,16,4.46927374301676,geyaa,16,4.46927374301676,mein,13,3.631284916201117,criminalan,10,27.6536312849162,0
10411,Qler,0.577,0.533,86.0,0.337,รูปถ่าย,48.0,0.0273,Sad,-8.987,291840.0,0.504,2/12/2020,0.601,1.0,3.48e-06,9.0,2020.0,t-pop,49.0,226447.0,0,430,4.26984126984127,no,18,4.186046511627907,quiero,14,3.255813953488372,me,13,3.0232558139534884,de,13,3.0232558139534884,yo,11,2.558139534883721,distraccione,12,23.25581395348837,0
10412,Szczyl,0.765,0.836,174.035,0.0696,Banda,56.0,0.484,Happy,-10.809,223448.0,0.519,6/24/2020,0.355,0.0,0.0,10.0,2020.0,,47.0,64478.0,0,434,4.393258426966292,ich,13,2.995391705069125,ein,12,2.7649769585253456,wie,10,2.304147465437788,du,10,2.304147465437788,und,7,1.6129032258064515,bullennuttensohn,16,22.8110599078341,0
10413,015B,0.65,0.518,104.982,0.0882,Sonorama 소노라마,23.0,0.041,Energetic,-6.378,206860.0,0.806,2/27/2020,0.11,0.0,0.000382,6.0,2020.0,k-ballad,38.0,47348.0,0,287,4.594202898550725,no,12,4.181184668989547,wa,10,3.484320557491289,ni,9,3.1358885017421603,mo,8,2.787456445993032,kimi,5,1.7421602787456445,nukedasenai,11,18.81533101045296,0
10414,SLAVA MARLOW,0.893,0.617,104.037,0.117,Снова я напиваюсь,69.0,0.0398,Happy,-6.299,116999.0,0.53,10/7/2020,0.12,1.0,1.46e-06,8.0,2020.0,,48.0,626053.0,0,380,3.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,yeahyeah,8,4.473684210526316,0
10415,Moa Lignell,0.38,0.115,137.402,0.115,Daughters,50.0,0.0344,Sad,-13.716,302500.0,0.187,5/22/2020,0.812,1.0,0.00608,11.0,2020.0,,43.0,72103.0,0,158,4.791666666666667,ben,10,6.329113924050633,diyorsun,8,5.063291139240507,o,8,5.063291139240507,de,6,3.79746835443038,asla,6,3.79746835443038,bitmeyecek,10,1.2658227848101269,0
10416,Omega,0.875,0.951,120.056,0.0764,Pegao / Me Miro y La Mire - Cuban Deejays Remix,62.0,0.0628,Happy,-4.695,191533.0,0.753,7/31/2020,0.0383,1.0,0.784,1.0,2020.0,merengue,64.0,260744.0,0,365,3.9,e,12,3.287671232876712,nem,11,3.0136986301369864,hogy,10,2.73972602739726,csak,8,2.191780821917808,itt,7,1.917808219178082,megmutatom,10,10.95890410958904,0
10417,Marracash,0.782,0.801,129.981,0.171,APPARTENGO - Il sangue (feat. Massimo Pericolo),59.0,0.0911,Happy,-5.892,255449.0,0.637,3/27/2020,0.198,0.0,0.0,3.0,2020.0,italian trap,75.0,2694733.0,0,265,4.580645161290323,goddamn,9,3.39622641509434,youre,9,3.39622641509434,right,8,3.018867924528302,torpedoes,8,3.018867924528302,its,7,2.641509433962264,neighborhood,12,18.49056603773585,1
10418,Irama,0.698,0.562,101.981,0.354,Crepe,67.0,0.0447,Energetic,-4.184,167160.0,0.886,8/28/2020,0.122,1.0,0.0,7.0,2020.0,,66.0,2206893.0,0,512,6.2,shortie,24,4.6875,yeah,5,0.9765625,ok,4,0.78125,wouhwouh,4,0.78125,shortieshortie,4,0.78125,shortieshortie,14,4.4921875,0
10419,Shivjot,0.79,0.779,143.984,0.0538,Panjeban,57.0,0.178,Happy,-3.814,200884.0,0.773,10/9/2020,0.165,0.0,0.0,1.0,2020.0,bhangra,52.0,2466402.0,0,278,3.875,w,15,5.39568345323741,bo,12,4.316546762589928,moim,12,4.316546762589928,z,10,3.597122302158273,tak,8,2.8776978417266186,kominiarki,10,22.30215827338129,0
10420,New Gene,0.699,0.153,127.986,0.536,Light,45.0,0.0821,Sad,-16.807,61466.0,0.203,5/4/2020,0.49,0.0,0.00706,9.0,2020.0,,0.0,72.0,0,384,4.16,jag,16,4.166666666666667,det,16,4.166666666666667,du,15,3.90625,har,10,2.6041666666666665,annan,10,2.6041666666666665,ingenting,9,6.25,1
10421,Omer Adam,0.534,0.358,132.008,0.104,צליל מיתר,39.0,0.0409,Sad,-9.528,222017.0,0.112,4/26/2020,0.929,0.0,0.0,1.0,2020.0,mizrahi,67.0,1288277.0,0,536,3.526315789473684,feat,18,3.3582089552238807,me,9,1.6791044776119404,no,5,0.9328358208955224,dont,4,0.746268656716418,Not Found,0,0.0,staysolidrocky,14,59.32835820895522,0
10422,Herra Hnetusmjör,0.821,0.581,160.041,0.131,Ég Lofa Þér Því,32.0,0.131,Energetic,-5.399,172852.0,0.751,9/4/2020,0.00922,0.0,0.0,3.0,2020.0,,45.0,31436.0,0,560,3.736842105263158,o,18,3.2142857142857144,vida,17,3.0357142857142856,hee,12,2.142857142857143,eu,11,1.9642857142857144,em,10,1.7857142857142858,preocupado,10,23.035714285714285,0
10423,Jaydon Lewis,0.892,0.244,114.968,0.0903,different,39.0,0.145,,-9.991,157049.0,0.592,1/9/2020,0.391,1.0,0.145,5.0,2020.0,amapiano,40.0,11802.0,0,403,4.9245283018867925,na,50,12.40694789081886,wag,41,10.173697270471465,lang,26,6.451612903225806,lang,21,5.2109181141439205,ako,16,3.970223325062035,ahahahahahah,12,16.62531017369727,0
10424,Dani Fernández,0.524,0.315,137.569,0.355,Perdido en Madrid (feat. Sofia Ellar) - Acústica,43.0,0.0374,,-7.028,184317.0,0.324,1/10/2020,0.786,1.0,0.0,8.0,2020.0,latin,67.0,309164.0,0,449,4.086956521739131,ma,25,5.567928730512249,tu,23,5.122494432071269,love,23,5.122494432071269,que,17,3.7861915367483294,la,11,2.4498886414253898,intelligente,12,19.59910913140312,0
10425,Gio Evan,0.655,0.656,104.061,0.0944,Glenn Miller,57.0,0.119,Happy,-7.676,196181.0,0.715,11/5/2020,0.476,1.0,0.0,0.0,2020.0,indie,49.0,127881.0,0,385,4.234375,ich,31,8.051948051948052,wir,17,4.415584415584416,und,14,3.636363636363636,zu,10,2.5974025974025974,mich,8,2.0779220779220777,polizeikontrolle,16,18.44155844155844,0
10426,Khuzani,0.479,0.85,94.273,0.0364,Ijele,40.0,0.116,Happy,-5.908,269190.0,0.738,11/29/2020,0.151,1.0,2.18e-06,6.0,2020.0,traditional music,49.0,284717.0,0,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
10427,Akim,0.783,0.478,104.031,0.387,Sensi,45.0,0.122,Energetic,-8.873,299567.0,0.661,8/21/2020,0.182,0.0,2.18e-06,1.0,2020.0,,51.0,176122.0,0,396,4.738095238095238,ladidadida,11,2.7777777777777777,like,9,2.272727272727273,ladida,7,1.7676767676767675,ladidada,7,1.7676767676767675,turn,6,1.5151515151515151,oohoohoohoohooh,15,13.88888888888889,0
10428,Lenier,0.701,0.85,80.502,0.0817,Como Te Pago,59.0,0.0422,Happy,-3.915,193463.0,0.748,5/8/2020,0.696,1.0,9.95e-06,8.0,2020.0,salsa,59.0,156101.0,0,95890,5.995222929936306,he,1386,1.4454061945979768,his,1083,1.1294191260819688,with,1027,1.071018875795182,her,895,0.933361142976327,that,873,0.910418187506518,conversation=favour,19,8.173949316925643,1
10429,Niman,0.853,0.714,89.972,0.334,Талия,51.0,0.297,Energetic,-4.917,251142.0,0.677,6/26/2020,0.0906,1.0,2.19e-06,1.0,2020.0,,30.0,26499.0,0,286,4.204081632653061,gali,8,2.797202797202797,tere,8,2.797202797202797,kaaliyan,7,2.4475524475524475,teri,6,2.097902097902098,gall,5,1.7482517482517483,ghumdiyan,9,37.06293706293706,0
10430,Fedu DJ,0.666,0.36,203.941,0.28,Mega Don Omar - Remix,55.0,0.332,Energetic,-6.08,202269.0,0.71,7/1/2020,0.0808,0.0,0.0,10.0,2020.0,,3.0,4.0,0,308,4.304347826086956,la,22,7.142857142857143,les,11,3.571428571428572,fait,9,2.9220779220779223,pas,8,2.5974025974025974,dose,8,2.5974025974025974,hautecouture,12,21.428571428571427,0
10431,Aurosonic,0.553,0.354,125.003,0.217,I Would've Stayed (Mixed),17.0,0.0492,Energetic,-3.867,368640.0,0.941,12/25/2020,0.0324,1.0,0.0667,6.0,2020.0,trance,43.0,28778.0,0,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
10432,Wang,0.764,0.366,153.918,0.109,Criminal,44.0,0.339,Sad,-10.608,187013.0,0.447,11/1/2020,0.615,0.0,0.0,6.0,2020.0,new wave,55.0,360705.0,0,2774,5.110236220472441,1998,31,1.117519826964672,1999,29,1.0454217736121123,1997,27,0.9733237202595528,2003,24,0.8651766402307137,2005,23,0.829127613554434,indestructible,14,30.67772170151406,0
10433,IU,0.344,0.385,167.332,0.0881,Give You My Heart,65.0,0.0434,Sad,-5.503,280360.0,0.43,2/15/2020,0.683,1.0,0.0,8.0,2020.0,k-pop,69.0,9086424.0,0,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
10434,Gym Workout DJ Team,0.523,0.467,131.938,0.0665,"Papa's Got a Brand New Pig Bag - 132 Bpm, 32 Count Pro Edition",11.0,0.073,Happy,-3.703,193333.0,0.997,1/1/2020,0.000307,1.0,0.972,9.0,2020.0,,10.0,22265.0,0,351,3.8,over,22,6.267806267806268,its,17,4.843304843304844,aint,16,4.558404558404559,til,16,4.558404558404559,gonna,8,2.2792022792022792,bottomline,10,22.22222222222222,0
10435,Liam Wilson,0.405,0.227,141.547,0.371,At That Point In Time - Mixed,23.0,0.045,Energetic,-9.464,271134.0,0.956,12/28/2020,0.000703,1.0,0.71,6.0,2020.0,trance,26.0,3996.0,0,406,3.7777777777777777,yahyahyah,6,1.477832512315271,uhuh,4,0.9852216748768472,ouh,4,0.9852216748768472,cash,4,0.9852216748768472,nah,4,0.9852216748768472,yahyahyah,9,7.635467980295567,0
10436,David Guetta,0.679,0.443,120.12,0.102,Make It To Heaven (with Raye) - Rework,61.0,0.0375,,-8.073,166000.0,0.62,1/17/2020,0.106,0.0,2.92e-06,7.0,2020.0,edm,89.0,26946812.0,0,124,5.0,hello,30,24.193548387096776,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,hello,5,0.0,0
10437,Happy Asmara,0.712,0.856,114.993,0.356,Apakah Itu Cinta,54.0,0.0365,Energetic,-3.41,311098.0,0.862,1/1/2020,0.00102,0.0,0.1,10.0,2020.0,dangdut,59.0,5064104.0,0,440,4.511111111111111,zum,40,9.090909090909092,mitnehmen,28,6.363636363636363,liebe,25,5.681818181818182,sie,18,4.090909090909091,einmal,16,3.636363636363636,stilettopflaster,16,24.09090909090909,0
10438,GDRN,0.821,0.748,108.004,0.145,Áður en dagur rís (feat. Birnir),35.0,0.035,Happy,-8.913,233867.0,0.428,2/21/2020,0.448,0.0,2.28e-05,5.0,2020.0,,37.0,15981.0,0,221,4.1875,every,8,3.619909502262444,reason,6,2.7149321266968327,need,6,2.7149321266968327,id,5,2.262443438914027,cause,4,1.8099547511312215,breathing,9,16.289592760180994,0
10439,Sneakbo,0.838,0.476,106.007,0.428,Love Is A Gamble (feat. Kida Kudz),63.0,0.203,Energetic,-5.388,194292.0,0.614,4/24/2020,0.109,1.0,1.09e-06,0.0,2020.0,grime,46.0,139609.0,0,2053,4.56,ft,35,1.7048222113979543,me,17,0.8280565026790063,remix,11,0.535801266439357,vybz,8,0.3896736483195324,kartel,8,0.3896736483195324,date_demo_v2wav,15,44.03312226010716,0
10440,Dadju,0.718,0.825,133.998,0.215,Dieu merci,67.0,0.0587,Happy,-7.183,211649.0,0.524,10/8/2020,0.395,0.0,0.0,8.0,2020.0,pop urbaine,74.0,7186637.0,0,198,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
10441,Victor Leksell,0.721,0.413,74.996,0.0754,Va min,55.0,0.136,Happy,-7.65,172205.0,0.612,6/17/2020,0.261,1.0,0.0,2.0,2020.0,,64.0,183003.0,0,1167,4.122448979591836,la,35,2.9991431019708656,me,33,2.827763496143959,no,32,2.742073693230505,que,25,2.1422450728363325,el,22,1.8851756640959725,pawpawpawpawpaw,15,30.334190231362467,0
10442,Fer Palacio,0.834,0.649,100.005,0.193,Previa y Cachengue 34 - Remix,53.0,0.0774,Happy,-7.157,784144.0,0.643,10/2/2020,0.181,1.0,2.78e-06,0.0,2020.0,rkt,53.0,1684687.0,0,457,4.595238095238095,o,22,4.814004376367615,que,19,4.157549234135668,por,18,3.938730853391685,isso,18,3.938730853391685,yeah,16,3.50109409190372,discriminado,12,13.12910284463895,0
10443,The Kelly Family,0.273,0.197,147.878,0.944,An Angel - Live 2019,23.0,0.0334,Energetic,-7.818,259920.0,0.459,4/3/2020,0.184,1.0,0.0,2.0,2020.0,schlager,52.0,215291.0,0,359,3.892857142857143,jag,17,4.735376044568246,kan,10,2.785515320334262,mig,7,1.9498607242339836,men,7,1.9498607242339836,dem,7,1.9498607242339836,ingenting,9,14.763231197771589,0
10444,Tymek,0.806,0.458,154.061,0.268,Rainman,52.0,0.337,Energetic,-5.159,225982.0,0.652,3/19/2020,0.184,1.0,0.0,8.0,2020.0,,62.0,861282.0,0,181,3.5,wow,5,2.7624309392265194,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,oleoleole,9,4.972375690607735,0
10445,Heuss L'enfoiré,0.732,0.386,180.063,0.117,L'ancien,56.0,0.355,Energetic,-7.411,155560.0,0.732,9/18/2020,0.136,0.0,0.0,0.0,2020.0,pop urbaine,66.0,1767530.0,0,27168,5.369481022463207,that,697,2.5655182567726738,was,601,2.21216136631331,know,569,2.094375736160188,like,428,1.5753828032979975,right,402,1.4796819787985869,misunderstandings,17,5.046378091872792,1
10446,Sezen Aksu,0.586,0.465,125.493,0.127,Yetinmeyi Bilir Misin?,61.0,0.0871,Sad,-8.507,160340.0,0.205,1/17/2020,0.862,0.0,0.0,9.0,2020.0,turkish pop,74.0,12001386.0,0,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
10447,Einár,0.833,0.584,98.083,0.14,Rymden och tillbaka,50.0,0.268,Happy,-5.086,161627.0,0.685,5/15/2020,0.302,0.0,0.0,6.0,2020.0,epadunk,63.0,394073.0,0,166,4.7,anxiety,15,9.036144578313252,youre,8,4.819277108433735,me,5,3.0120481927710845,reason,4,2.409638554216868,before,4,2.409638554216868,uncertainty,11,7.228915662650603,0
10448,Taco Hemingway,0.741,0.702,80.098,0.163,Ortalion,51.0,0.0919,Happy,-6.803,232400.0,0.666,9/4/2020,0.364,1.0,3.58e-05,5.0,2020.0,,71.0,1696023.0,0,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
10449,Mark Forster,0.872,0.305,124.998,0.0642,Bist du Okay,70.0,0.149,Energetic,-7.076,169938.0,0.576,9/25/2020,0.0164,1.0,0.0,2.0,2020.0,german pop,59.0,2986381.0,0,259,4.372093023255814,ik,26,10.038610038610038,en,13,5.019305019305019,meer,8,3.088803088803089,jij,7,2.702702702702702,papa,7,2.702702702702702,tevergeefs,10,23.16602316602317,0
10450,Kool Savas,0.791,0.473,93.956,0.101,Dicka Was,61.0,0.226,Happy,-5.6,155483.0,0.659,9/18/2020,0.257,0.0,0.0,5.0,2020.0,german hip hop,63.0,645101.0,0,694,4.320987654320987,me,24,3.4582132564841497,with,19,2.7377521613832854,dont,10,1.440922190201729,fuck,10,1.440922190201729,know,9,1.2968299711815563,tripledoubles,13,28.53025936599424,1
10451,Amenazzy,0.704,0.514,84.862,0.12,Jalapeño - Remix,59.0,0.257,Happy,-5.794,204997.0,0.641,9/10/2020,0.28,1.0,0.0,2.0,2020.0,trap latino,66.0,3291830.0,0,403,4.080645161290323,ik,31,7.6923076923076925,yeah,18,4.4665012406947895,amirijeans,12,2.977667493796526,flex,9,2.2332506203473947,ben,7,1.7369727047146402,gadverdamme,11,25.806451612903224,0
10452,Richie Campbell,0.769,0.372,98.647,0.573,Bad Like You,47.0,0.359,Energetic,-8.198,267019.0,0.488,4/6/2020,0.546,0.0,2.16e-05,6.0,2020.0,portuguese hip hop,53.0,310859.0,0,693,4.072289156626506,need,17,2.453102453102453,like,16,2.3088023088023086,with,14,2.0202020202020203,we,14,2.0202020202020203,if,12,1.7316017316017316,alhamdulillah,13,27.705627705627705,0
10453,ProfJam,0.636,0.4,188.359,0.258,TRIBUNAL,51.0,0.322,Energetic,-7.619,246369.0,0.666,6/26/2020,0.635,0.0,0.0,8.0,2020.0,portuguese hip hop,54.0,199246.0,0,161,4.416666666666667,will,5,3.1055900621118013,loved,5,3.1055900621118013,first,4,2.484472049689441,time,4,2.484472049689441,saw,4,2.484472049689441,sometimes,9,29.81366459627329,0
10454,JóiPé,0.58,0.303,120.035,0.106,Ósagt ósatt,33.0,0.0461,Sad,-9.316,279171.0,0.441,4/17/2020,0.237,1.0,0.00229,3.0,2020.0,,39.0,15233.0,0,239,3.388888888888889,naked,26,10.878661087866108,love,19,7.949790794979079,me,15,6.276150627615063,on,12,5.02092050209205,me,12,5.02092050209205,oohoohoohoohoohooh,18,10.0418410041841,1
10455,Gobs,0.507,0.253,91.297,0.0851,Savnet,51.0,0.371,Sad,-6.847,168246.0,0.552,5/15/2020,0.447,1.0,0.0,7.0,2020.0,dansktop,58.0,64632.0,0,436,3.808510638297872,me,29,6.651376146788991,que,21,4.81651376146789,no,13,2.981651376146789,pura,11,2.522935779816514,el,10,2.293577981651376,yohyohyohyoh,12,30.73394495412844,0
10456,Pinguini Tattici Nucleari,0.546,0.378,139.875,0.123,Pastello Bianco,62.0,0.0339,Sad,-3.852,236417.0,0.652,12/4/2020,0.451,1.0,0.0,0.0,2020.0,indie,71.0,2118380.0,0,1808,4.3538461538461535,ep,29,1.603982300884956,77,18,0.995575221238938,1111,13,0.7190265486725663,55,13,0.7190265486725663,deluxe,11,0.6084070796460177,dirtiestnastiest$uicide,23,41.20575221238938,0
