words_count,words_average_size,1st_word,1st_occurence,1st_word_percentage,2nd_word,2nd_occurence,2nd_word_percentage,3rd_word,3rd_occurence,3rd_word_percentage,4th_word,4th_occurence,4th_word_percentage,5th_word,5th_occurence,5th_word_percentage,longest_word,longest_word_length,unique_word_percentage,Explicitness
393,3.909090909090909,that,11,2.7989821882951653,gotta,11,2.7989821882951653,so,10,2.544529262086514,rude,10,2.544529262086514,know,9,2.2900763358778624,oldfashioned,12,16.03053435114504,0
299,4.2,you,15,5.016722408026756,all,14,4.682274247491639,My,9,3.0100334448160537,ooh,9,3.0100334448160537,ooh,9,3.0100334448160537,understand,10,9.698996655518394,0
403,4.411764705882353,little,20,4.962779156327543,me,14,3.4739454094292803,Me,11,2.729528535980149,broken,10,2.4813895781637716,love,9,2.2332506203473947,Woahohohoh,10,9.67741935483871,0
519,4.194805194805195,tell,9,1.7341040462427746,love,9,1.7341040462427746,And,7,1.348747591522158,can,6,1.1560693641618498,gonna,6,1.1560693641618498,incredible,10,22.350674373795762,0
324,4.470588235294118,me,16,4.938271604938271,can,8,2.4691358024691357,And,8,2.4691358024691357,only,6,1.8518518518518519,come,6,1.8518518518518519,photograph,10,13.88888888888889,0
400,3.7666666666666666,ohoh,44,11.0,oh,30,7.5,Woo,22,5.5,gonna,14,3.5,is,11,2.75,Woahohohohoh,12,15.0,0
436,3.909090909090909,me,19,4.3577981651376145,Ill,13,2.981651376146789,at,7,1.6055045871559632,church,7,1.6055045871559632,Oh,7,1.6055045871559632,disapproval,11,24.770642201834864,0
427,4.492753623188406,me,13,3.0444964871194378,Woo,12,2.810304449648712,shower,10,2.34192037470726,Shower,10,2.34192037470726,And,9,2.107728337236534,discovered,10,16.39344262295082,0
382,4.0625,Ive,11,2.8795811518324608,got,11,2.8795811518324608,an,11,2.8795811518324608,elastic,11,2.8795811518324608,heart,11,2.8795811518324608,ohohohohoh,10,9.162303664921465,0
373,5.0,me,13,3.485254691689008,her,12,3.2171581769436997,Everybody,12,3.2171581769436997,wanna,12,3.2171581769436997,she,11,2.9490616621983916,Nanananananana,14,13.136729222520108,0
121,4.294117647058823,Yeah,8,6.6115702479338845,When,5,4.132231404958677,met,5,4.132231404958677,summer,5,4.132231404958677,As,4,3.3057851239669422,heartbeats,10,0.0,0
780,4.154639175257732,she,25,3.2051282051282053,her,21,2.6923076923076925,dont,21,2.6923076923076925,Dont,20,2.5641025641025643,save,20,2.5641025641025643,Outoftouchwithreality,21,24.23076923076923,1
353,4.404761904761905,Youre,7,1.9830028328611897,youre,7,1.9830028328611897,that,7,1.9830028328611897,gonna,7,1.9830028328611897,dark,6,1.6997167138810199,conversations,13,16.997167138810198,0
274,3.71875,dont,28,10.218978102189782,no,18,6.569343065693431,And,8,2.9197080291970803,dont,8,2.9197080291970803,call,7,2.5547445255474455,disappear,9,12.043795620437956,0
343,4.573529411764706,te,11,3.206997084548105,tu,10,2.9154518950437316,Si,9,2.623906705539359,me,8,2.3323615160349855,en,7,2.0408163265306123,Terminamos,10,17.49271137026239,0
255,4.0,out,18,7.0588235294117645,me,17,6.666666666666667,lights,17,6.666666666666667,love,14,5.490196078431373,Baby,10,3.9215686274509802,everything,10,12.156862745098039,0
341,4.1525423728813555,have,12,3.5190615835777126,house,11,3.225806451612903,gonna,9,2.6392961876832843,up,7,2.0527859237536656,If,7,2.0527859237536656,neighbors,9,11.730205278592376,0
711,3.9855072463768115,aint,25,3.5161744022503516,never,25,3.5161744022503516,did,24,3.3755274261603376,this,24,3.3755274261603376,before,24,3.3755274261603376,Attractions,11,28.129395218002813,0
335,4.63768115942029,Ooh,23,6.865671641791045,that,8,2.388059701492537,she,6,1.791044776119403,never,6,1.791044776119403,ever,6,1.791044776119403,Disappearin,11,12.537313432835822,0
179,3.96,with,9,5.027932960893855,stay,8,4.4692737430167595,But,6,3.35195530726257,need,5,2.793296089385475,me,5,2.793296089385475,selfcontrol,11,22.3463687150838,0
244,3.8636363636363638,know,14,5.737704918032787,not,8,3.278688524590164,only,7,2.8688524590163933,one,7,2.8688524590163933,me,6,2.459016393442623,unobtainable,12,25.81967213114754,0
473,4.4,me,11,2.3255813953488373,yes,11,2.3255813953488373,down,10,2.1141649048625792,little,10,2.1141649048625792,come,9,1.9027484143763214,California,10,10.993657505285412,0
488,4.426829268292683,Hey,27,5.532786885245901,can,21,4.30327868852459,like,12,2.459016393442623,animals,12,2.459016393442623,Just,10,2.0491803278688523,insidesisiside,14,7.991803278688525,0
340,4.08,we,14,4.117647058823529,were,13,3.823529411764706,eighteen,10,2.9411764705882355,love,10,2.9411764705882355,made,9,2.6470588235294117,playground,10,13.823529411764707,0
454,4.155555555555556,that,17,3.7444933920704844,map,16,3.5242290748898677,leads,15,3.303964757709251,was,11,2.4229074889867843,there,8,1.7621145374449338,conversation,12,9.691629955947137,0
557,4.275862068965517,shake,44,7.899461400359066,shake,26,4.667863554757631,gonna,22,3.949730700179533,off,19,3.4111310592459607,I,18,3.2315978456014363,Heartbreakers,13,14.183123877917415,0
403,4.147540983606557,one,10,2.4813895781637716,time,10,2.4813895781637716,know,9,2.2332506203473947,know,8,1.9851116625310175,dont,7,1.7369727047146402,temporarily,11,8.6848635235732,0
356,4.303030303030303,me,14,3.932584269662921,Say,8,2.247191011235955,youll,8,2.247191011235955,dreams,8,2.247191011235955,ah,8,2.247191011235955,hindsight,9,16.292134831460675,0
511,4.419753086419753,power,16,3.131115459882583,been,15,2.935420743639922,every,13,2.544031311154599,that,11,2.152641878669276,day,10,1.9569471624266144,struggling,10,9.393346379647749,0
452,3.9444444444444446,that,14,3.0973451327433628,just,14,3.0973451327433628,how,14,3.0973451327433628,yeah,14,3.0973451327433628,feel,13,2.8761061946902653,prediction,10,13.053097345132743,0
394,4.163636363636364,we,22,5.583756345177665,go,16,4.060913705583756,that,13,3.299492385786802,never,12,3.045685279187817,And,11,2.7918781725888326,headlights,10,22.84263959390863,0
602,3.891891891891892,with,11,1.8272425249169435,dont,10,1.6611295681063123,wanna,9,1.495016611295681,know,9,1.495016611295681,she,8,1.3289036544850499,disappeared,11,26.079734219269103,0
420,4.0588235294117645,not,15,3.5714285714285716,will,15,3.5714285714285716,stay,15,3.5714285714285716,another,13,3.0952380952380953,true,13,3.0952380952380953,everywhere,10,10.952380952380953,0
600,4.9375,manman,18,3.0,bounce,18,3.0,hands,11,1.8333333333333333,Bruh,10,1.6666666666666667,see,10,1.6666666666666667,Yeahyeahyeahyeah,16,21.0,1
342,4.350877192982456,little,9,2.6315789473684212,We,6,1.7543859649122806,were,6,1.7543859649122806,me,6,1.7543859649122806,up,5,1.4619883040935673,Doublewide,10,19.005847953216374,0
329,4.46,all,12,3.6474164133738602,Oohoohoohooh,9,2.735562310030395,oohoohoohooh,9,2.735562310030395,time,7,2.127659574468085,stay,6,1.8237082066869301,Oohoohoohooh,12,17.325227963525837,0
393,4.169491525423729,love,13,3.3078880407124682,baby,12,3.053435114503817,got,8,2.035623409669211,music,6,1.5267175572519085,can,6,1.5267175572519085,Parliaments,11,17.8117048346056,0
366,4.0,me,21,5.737704918032787,Oh,20,5.46448087431694,baby,20,5.46448087431694,what,18,4.918032786885246,youve,18,4.918032786885246,Stockholm,9,15.846994535519126,0
509,4.036363636363636,burn,49,9.62671905697446,fire,17,3.3398821218074657,We,16,3.143418467583497,we,16,3.143418467583497,let,16,3.143418467583497,everybodys,10,8.055009823182711,0
405,4.163636363636364,wants,31,7.654320987654321,heart,17,4.197530864197531,what,16,3.950617283950617,But,8,1.9753086419753085,not,6,1.4814814814814814,Breathless,10,16.790123456790123,0
794,4.0,You,16,2.0151133501259446,better,15,1.8891687657430731,one,10,1.2594458438287153,only,10,1.2594458438287153,he,9,1.1335012594458438,superstardoms,13,32.49370277078086,0
456,3.9672131147540983,feel,8,1.7543859649122806,Ohooh,8,1.7543859649122806,ohooh,8,1.7543859649122806,Ohoh,8,1.7543859649122806,ohohoh,8,1.7543859649122806,Ahnononooh,10,28.728070175438596,0
411,4.17910447761194,broken,16,3.8929440389294405,Where,15,3.6496350364963503,do,15,3.6496350364963503,hearts,15,3.6496350364963503,go,15,3.6496350364963503,inbetween,9,13.38199513381995,0
359,3.533333333333333,know,12,3.3426183844011144,too,12,3.3426183844011144,say,12,3.3426183844011144,late,11,3.064066852367688,let,10,2.785515320334262,forgiveness,11,18.384401114206128,0
179,4.722222222222222,Where,12,6.70391061452514,now,12,6.70391061452514,faded,7,3.910614525139665,under,4,2.2346368715083798,faded,4,2.2346368715083798,imaginary,9,26.256983240223462,0
350,3.75,oh,20,5.714285714285714,me,18,5.142857142857143,They,18,5.142857142857143,ohs,8,2.2857142857142856,go,7,2.0,understand,10,17.714285714285715,0
555,4.207792207792208,And,15,2.7027027027027026,called,13,2.3423423423423424,black,12,2.1621621621621623,got,11,1.981981981981982,love,9,1.6216216216216217,knocking,8,7.927927927927928,0
384,4.6440677966101696,that,13,3.3854166666666665,Ill,12,3.125,And,9,2.34375,needin,9,2.34375,without,8,2.0833333333333335,stitches,8,14.322916666666666,0
426,4.464285714285714,were,14,3.2863849765258215,change,12,2.816901408450704,No,12,2.816901408450704,beautiful,11,2.5821596244131455,dont,10,2.347417840375587,covergirls,10,15.492957746478874,0
350,4.780487804878049,me,18,5.142857142857143,Remember,12,3.4285714285714284,centuries,12,3.4285714285714284,Some,8,2.2857142857142856,will,8,2.2857142857142856,fingerprints,12,23.142857142857142,0
248,5.375,immortals,13,5.241935483870968,could,6,2.4193548387096775,And,6,2.4193548387096775,we,5,2.0161290322580645,me,5,2.0161290322580645,Oohoohoohoohoohoohooh,21,16.532258064516128,0
406,4.092307692307692,me,31,7.635467980295567,can,14,3.4482758620689653,drag,14,3.4482758620689653,nobody,13,3.2019704433497536,All,10,2.4630541871921183,nothing,7,2.2167487684729066,0
368,4.425925925925926,me,16,4.3478260869565215,know,8,2.1739130434782608,Dear,7,1.9021739130434783,future,7,1.9021739130434783,husband,7,1.9021739130434783,everythings,11,25.0,0
493,3.6166666666666667,love,31,6.288032454361055,cant,22,4.462474645030426,But,21,4.259634888438134,feel,19,3.8539553752535496,with,16,3.2454361054766734,aloohohooh,10,6.085192697768763,0
554,3.7796610169491527,got,14,2.527075812274368,like,12,2.1660649819494586,aint,10,1.8050541516245486,life,9,1.6245487364620939,livin,9,1.6245487364620939,Kardashian,10,18.772563176895307,0
365,4.614035087719298,highs,12,3.287671232876712,lows,12,3.287671232876712,that,10,2.73972602739726,To,7,1.917808219178082,But,7,1.917808219178082,everything,10,18.63013698630137,0
454,3.7846153846153845,do,29,6.387665198237886,mean,27,5.947136563876652,what,16,3.5242290748898677,Oh,14,3.0837004405286343,What,13,2.8634361233480177,straightforward,15,10.352422907488986,0
435,3.719298245614035,house,16,3.67816091954023,Welcome,14,3.218390804597701,We,9,2.0689655172413794,know,8,1.839080459770115,go,8,1.839080459770115,Sometimes,9,24.82758620689655,0
562,3.8225806451612905,Somebody,17,3.0249110320284696,like,17,3.0249110320284696,come,17,3.0249110320284696,her,16,2.8469750889679717,shes,16,2.8469750889679717,motherfucker,12,30.604982206405694,0
556,4.211267605633803,night,24,4.316546762589928,show,22,3.9568345323741005,at,19,3.41726618705036,that,12,2.158273381294964,Dont,9,1.618705035971223,overimpatient,13,26.07913669064748,0
378,3.673469387755102,so,11,2.9100529100529102,got,7,1.8518518518518519,me,6,1.5873015873015872,up,6,1.5873015873015872,that,6,1.5873015873015872,understandin,12,36.77248677248677,0
410,3.6956521739130435,me,14,3.4146341463414633,wanna,5,1.2195121951219512,yeah,4,0.975609756097561,know,4,0.975609756097561,give,4,0.975609756097561,reminiscing,11,39.75609756097561,0
177,4.090909090909091,hold,14,7.909604519774011,little,14,7.909604519774011,Cause,8,4.519774011299435,Hold,7,3.9548022598870056,on,7,3.9548022598870056,unsteady,8,12.994350282485875,0
324,4.17948717948718,wrong,32,9.876543209876543,with,32,9.876543209876543,bein,22,6.790123456790123,Whats,20,6.172839506172839,Uhhuh,11,3.3950617283950617,complicated,11,19.444444444444443,0
510,4.132352941176471,yeah,29,5.686274509803922,ooh,29,5.686274509803922,do,19,3.7254901960784315,often,12,2.3529411764705883,that,12,2.3529411764705883,Infatuated,10,16.470588235294116,1
330,4.130434782608695,me,9,2.727272727272727,all,8,2.4242424242424243,like,6,1.8181818181818181,best,6,1.8181818181818181,not,5,1.5151515151515151,understanding,13,27.575757575757574,0
230,4.181818181818182,me,6,2.608695652173913,lay,5,2.1739130434782608,by,5,2.1739130434782608,next,4,1.7391304347826086,Can,4,1.7391304347826086,overwhelming,12,25.217391304347824,0
442,4.235294117647059,And,17,3.8461538461538463,that,15,3.3936651583710407,should,12,2.7149321266968327,think,8,1.8099547511312217,still,8,1.8099547511312217,vulnerable,10,10.85972850678733,0
349,4.340909090909091,dont,18,5.157593123209169,we,10,2.865329512893983,have,10,2.865329512893983,So,9,2.5787965616045847,We,8,2.292263610315186,Pretending,10,12.320916905444125,0
451,4.217391304347826,only,19,4.212860310421286,me,14,3.104212860310421,fucked,13,2.882483370288248,when,12,2.6607538802660753,me,12,2.6607538802660753,motherfuckers,13,18.181818181818183,0
185,3.727272727272727,me,7,3.7837837837837838,night,7,3.7837837837837838,back,6,3.2432432432432434,we,6,3.2432432432432434,met,6,3.2432432432432434,searching,9,15.135135135135135,0
187,4.875,as,22,11.764705882352942,Youre,10,5.347593582887701,Tennessee,9,4.81283422459893,whiskey,7,3.7433155080213902,love,6,3.2085561497326203,strawberry,10,20.32085561497326,0
158,5.041666666666667,lalala,8,5.063291139240507,lalala,8,5.063291139240507,heyheyhey,6,3.7974683544303796,Livin,6,3.7974683544303796,like,6,3.7974683544303796,Spielbergs,10,26.582278481012658,0
433,4.739726027397261,like,19,4.387990762124711,perfect,14,3.233256351039261,And,13,3.0023094688221708,if,13,3.0023094688221708,youre,11,2.540415704387991,rendezvous,10,8.775981524249422,0
443,4.288461538461538,we,35,7.900677200902934,were,34,7.6749435665914225,When,18,4.063205417607223,young,18,4.063205417607223,like,17,3.8374717832957113,photograph,10,14.221218961625283,0
320,4.21875,uh,9,2.8125,Uh,8,2.5,love,8,2.5,just,6,1.875,her,4,1.25,introduced,10,24.6875,0
374,3.9555555555555557,me,11,2.9411764705882355,we,11,2.9411764705882355,dont,11,2.9411764705882355,We,11,2.9411764705882355,can,11,2.9411764705882355,expensive,9,14.705882352941176,0
348,3.8,you,18,5.172413793103448,Olivia,12,3.4482758620689653,love,9,2.586206896551724,me,8,2.2988505747126435,live,7,2.0114942528735633,consequences,12,23.850574712643677,0
608,4.153153153153153,with,17,2.7960526315789473,just,12,1.9736842105263157,her,9,1.480263157894737,how,8,1.3157894736842106,go,8,1.3157894736842106,productions,11,14.30921052631579,0
655,4.3076923076923075,go,31,4.732824427480916,make,28,4.2748091603053435,Money,26,3.969465648854962,girl,16,2.4427480916030535,world,14,2.1374045801526718,SremmLife,9,17.099236641221374,0
296,4.324324324324325,For,12,4.054054054054054,eyes,12,4.054054054054054,when,8,2.7027027027027026,only,7,2.364864864864865,me,6,2.027027027027027,defenceless,11,16.216216216216218,0
705,3.8395061728395063,gon,27,3.8297872340425534,alright,27,3.8297872340425534,we,19,2.6950354609929077,We,14,1.9858156028368794,Nigga,12,1.702127659574468,motherfuckin,12,27.80141843971631,0
713,4.029850746268656,funk,13,1.8232819074333801,got,12,1.6830294530154277,was,12,1.6830294530154277,Now,12,1.6830294530154277,Kunta,12,1.6830294530154277,Twentyfourseven,15,23.00140252454418,1
294,3.8857142857142857,let,9,3.061224489795918,Ill,9,3.061224489795918,dont,8,2.7210884353741496,Why,7,2.380952380952381,just,6,2.0408163265306123,reflections,11,28.231292517006803,0
465,4.441558441558442,got,16,3.4408602150537635,touchin,14,3.010752688172043,body,14,3.010752688172043,me,12,2.5806451612903225,were,9,1.935483870967742,acquainted,10,14.623655913978494,0
287,3.9375,me,13,4.529616724738676,is,9,3.1358885017421603,this,8,2.7874564459930316,do,8,2.7874564459930316,dont,5,1.7421602787456445,forgiveness,11,20.209059233449477,0
383,4.274193548387097,dont,14,3.6553524804177546,she,13,3.3942558746736293,was,10,2.6109660574412534,In,10,2.6109660574412534,think,10,2.6109660574412534,codependent,11,12.010443864229766,0
270,3.75,can,18,6.666666666666667,take,12,4.444444444444445,we,12,4.444444444444445,motion,9,3.3333333333333335,just,7,2.5925925925925926,comfortable,11,20.37037037037037,0
548,4.016393442622951,got,24,4.37956204379562,me,13,2.372262773722628,tryna,10,1.8248175182481752,lot,9,1.6423357664233578,nigga,9,1.6423357664233578,everywhere,10,22.99270072992701,1
405,3.938775510204082,all,12,2.962962962962963,youre,11,2.7160493827160495,we,10,2.4691358024691357,aint,10,2.4691358024691357,kids,10,2.4691358024691357,everlasting,11,10.617283950617283,0
511,4.418918918918919,lips,25,4.892367906066537,If,18,3.522504892367906,movin,18,3.522504892367906,lyin,16,3.131115459882583,know,11,2.152641878669276,goodbyebyebye,13,14.285714285714286,0
242,4.351351351351352,each,14,5.785123966942149,company,11,4.545454545454546,others,9,3.71900826446281,we,8,3.3057851239669422,Be,8,3.3057851239669422,complications,13,21.074380165289256,0
366,4.698412698412699,would,9,2.459016393442623,yeah,8,2.185792349726776,was,7,1.9125683060109289,infinity,7,1.9125683060109289,Infinity,7,1.9125683060109289,everybody,9,13.934426229508198,0
558,3.564516129032258,that,23,4.121863799283154,know,20,3.5842293906810037,how,18,3.225806451612903,shit,17,3.046594982078853,go,16,2.867383512544803,international,13,29.74910394265233,1
263,4.384615384615385,only,12,4.562737642585551,You,9,3.4220532319391634,need,9,3.4220532319391634,when,9,3.4220532319391634,And,5,1.9011406844106464,parachute,9,11.787072243346008,0
319,4.125,you,17,5.329153605015674,yeah,11,3.4482758620689653,Cause,10,3.134796238244514,earned,9,2.8213166144200628,it,9,2.8213166144200628,unexpected,10,15.360501567398119,0
